product_id,product_name,category,category_source,country_code,high_count,moderate_count,low_count,diagnosed_count,risk_level,label_burden_level
1222,Reissirup,Other,other,EU,0,0,3,3,low,safe
1222,Reissirup,Other,other,US,0,1,2,3,low,safe
1223,Organic Barley Tea,Beverages,name,CODEX,0,0,4,4,low,safe
1223,Organic Barley Tea,Beverages,name,EU,0,0,4,4,low,safe
1223,Organic Barley Tea,Beverages,name,US,0,0,4,4,low,safe
1224,Mcdonald’s kitkat banana split mcflurry,Other,other,CODEX,1,2,1,4,medium,single_warning
1224,Mcdonald’s kitkat banana split mcflurry,Other,other,EU,0,3,1,4,medium,safe
1224,Mcdonald’s kitkat banana split mcflurry,Other,other,US,1,2,1,4,medium,single_warning
1225,소화가 잘되는 우유 오리지널,Dairy,name,CODEX,0,2,2,4,medium,safe
1225,소화가 잘되는 우유 오리지널,Dairy,name,EU,0,1,3,4,low,safe
1225,소화가 잘되는 우유 오리지널,Dairy,name,US,0,2,2,4,medium,safe
1226,단백이 오리지널,Other,other,CODEX,0,1,3,4,low,safe
1226,단백이 오리지널,Other,other,EU,0,1,3,4,low,safe
1226,단백이 오리지널,Other,other,US,0,1,3,4,low,safe
1227,Cheese yopokki,Dairy,name,CODEX,1,2,1,4,medium,single_warning
1227,Cheese yopokki,Dairy,name,EU,1,2,1,4,medium,single_warning
1227,Cheese yopokki,Dairy,name,US,1,2,1,4,medium,single_warning
1228,Chewing gum mentos white,Other,other,CODEX,1,1,1,3,medium,single_warning
1228,Chewing gum mentos white,Other,other,EU,0,2,1,3,medium,safe
1228,Chewing gum mentos white,Other,other,US,0,2,1,3,medium,safe
1229,Strawberry ade,Beverages,name,CODEX,1,0,3,4,medium,single_warning
1229,Strawberry ade,Beverages,name,EU,0,1,3,4,low,safe
1229,Strawberry ade,Beverages,name,US,1,0,3,4,medium,single_warning
1230,Corn Flight Cup,Other,other,CODEX,2,2,0,4,high,multiple_warning
1230,Corn Flight Cup,Other,other,EU,1,3,0,4,medium,single_warning
1230,Corn Flight Cup,Other,other,US,1,3,0,4,medium,single_warning
1231,Einstein Baby Milk,Dairy,name,CODEX,0,2,2,4,medium,safe
1231,Einstein Baby Milk,Dairy,name,EU,0,2,2,4,medium,safe
1231,Einstein Baby Milk,Dairy,name,US,0,2,2,4,medium,safe
1232,Flymill brown protein shake,Other,other,CODEX,0,2,1,3,medium,safe
1232,Flymill brown protein shake,Other,other,EU,0,2,1,3,medium,safe
1232,Flymill brown protein shake,Other,other,US,0,2,1,3,medium,safe
1233,초당순두부,Other,other,CODEX,0,0,1,1,low,safe
1233,초당순두부,Other,other,EU,0,0,1,1,low,safe
1233,초당순두부,Other,other,US,0,0,1,1,low,safe
1234,Plain Yoghurt,Dairy,name,CODEX,1,0,2,3,medium,single_warning
1234,Plain Yoghurt,Dairy,name,EU,0,1,2,3,low,safe
1234,Plain Yoghurt,Dairy,name,US,1,0,2,3,medium,single_warning
1235,Brown Rice,Meals,name,CODEX,0,1,2,3,low,safe
1235,Brown Rice,Meals,name,EU,0,1,2,3,low,safe
1235,Brown Rice,Meals,name,US,0,1,2,3,low,safe
1236,Instant White Rice,Meals,name,CODEX,0,1,2,3,low,safe
1236,Instant White Rice,Meals,name,EU,0,1,2,3,low,safe
1236,Instant White Rice,Meals,name,US,0,1,2,3,low,safe
1237,Bacon,Other,other,CODEX,1,2,1,4,medium,single_warning
1237,Bacon,Other,other,EU,1,2,1,4,medium,single_warning
1237,Bacon,Other,other,US,1,2,1,4,medium,single_warning
1238,고단백치즈,Dairy,tags,CODEX,2,1,1,4,high,multiple_warning
1238,고단백치즈,Dairy,tags,EU,2,1,1,4,high,multiple_warning
1238,고단백치즈,Dairy,tags,US,2,1,1,4,high,multiple_warning
1239,Hot chicken ramen,Meals,name,CODEX,3,1,0,4,high,multiple_warning
1239,Hot chicken ramen,Meals,name,EU,3,1,0,4,high,multiple_warning
1239,Hot chicken ramen,Meals,name,US,3,1,0,4,high,multiple_warning
1240,단백질쉐이크 미숫가루,Other,other,CODEX,0,1,3,4,low,safe
1240,단백질쉐이크 미숫가루,Other,other,EU,0,0,4,4,low,safe
1240,단백질쉐이크 미숫가루,Other,other,US,0,0,4,4,low,safe
1241,Mi Goreng Instant Noodles,Other,other,CODEX,3,1,0,4,high,multiple_warning
1241,Mi Goreng Instant Noodles,Other,other,EU,3,1,0,4,high,multiple_warning
1241,Mi Goreng Instant Noodles,Other,other,US,3,1,0,4,high,multiple_warning
1242,Jelly strawberry,Sweets,name,CODEX,1,1,1,3,medium,single_warning
1242,Jelly strawberry,Sweets,name,EU,1,1,1,3,medium,single_warning
1242,Jelly strawberry,Sweets,name,US,1,1,1,3,medium,single_warning
1243,Seasoned seaweed,Other,other,CODEX,0,0,1,1,low,safe
1243,Seasoned seaweed,Other,other,EU,0,0,1,1,low,safe
1243,Seasoned seaweed,Other,other,US,0,0,1,1,low,safe
1244,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
1244,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
1244,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
1245,Greek Yogurt,Dairy,tags,CODEX,0,2,2,4,medium,safe
1245,Greek Yogurt,Dairy,tags,EU,0,2,2,4,medium,safe
1245,Greek Yogurt,Dairy,tags,US,0,2,2,4,medium,safe
1246,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
1246,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
1246,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
1247,Buchu mandu,Other,other,CODEX,0,4,0,4,medium,safe
1247,Buchu mandu,Other,other,EU,0,3,1,4,medium,safe
1247,Buchu mandu,Other,other,US,0,4,0,4,medium,safe
1248,왕청포도알젤리,Sweets,name,CODEX,1,1,0,2,medium,single_warning
1248,왕청포도알젤리,Sweets,name,EU,1,1,0,2,medium,single_warning
1248,왕청포도알젤리,Sweets,name,US,1,1,0,2,medium,single_warning
1249,단백질 쉐이크,Other,other,CODEX,3,0,0,3,high,multiple_warning
1249,단백질 쉐이크,Other,other,EU,2,1,0,3,high,multiple_warning
1249,단백질 쉐이크,Other,other,US,3,0,0,3,high,multiple_warning
1250,Cheesecake Roll,Other,other,CODEX,2,2,0,4,high,multiple_warning
1250,Cheesecake Roll,Other,other,EU,2,2,0,4,high,multiple_warning
1250,Cheesecake Roll,Other,other,US,2,2,0,4,high,multiple_warning
1251,Yommy Yommy Organic Veggie Juice,Beverages,name,CODEX,1,0,2,3,medium,single_warning
1251,Yommy Yommy Organic Veggie Juice,Beverages,name,EU,0,1,2,3,low,safe
1251,Yommy Yommy Organic Veggie Juice,Beverages,name,US,1,0,2,3,medium,single_warning
1252,Watermelon with Aloe,Beverages,tags,CODEX,1,1,2,4,medium,single_warning
1252,Watermelon with Aloe,Beverages,tags,EU,1,1,2,4,medium,single_warning
1252,Watermelon with Aloe,Beverages,tags,US,1,1,2,4,medium,single_warning
1253,Melona coconut,Other,other,CODEX,2,1,1,4,high,multiple_warning
1253,Melona coconut,Other,other,EU,2,1,1,4,high,multiple_warning
1253,Melona coconut,Other,other,US,2,1,1,4,high,multiple_warning
1254,Cooked Brown Rice,Meals,name,CODEX,0,1,2,3,low,safe
1254,Cooked Brown Rice,Meals,name,EU,0,1,2,3,low,safe
1254,Cooked Brown Rice,Meals,name,US,0,1,2,3,low,safe
1255,Low-fat Strawberry Yogurt,Dairy,name,CODEX,0,2,2,4,medium,safe
1255,Low-fat Strawberry Yogurt,Dairy,name,EU,0,1,3,4,low,safe
1255,Low-fat Strawberry Yogurt,Dairy,name,US,0,2,2,4,medium,safe
1256,Greek Yogurt,Dairy,name,CODEX,0,2,1,3,medium,safe
1256,Greek Yogurt,Dairy,name,EU,0,1,2,3,low,safe
1256,Greek Yogurt,Dairy,name,US,0,2,1,3,medium,safe
1257,Roasted Garlic & Onion Tomato Spaghetti Sauce,Other,other,CODEX,0,1,1,2,low,safe
1257,Roasted Garlic & Onion Tomato Spaghetti Sauce,Other,other,EU,0,1,1,2,low,safe
1257,Roasted Garlic & Onion Tomato Spaghetti Sauce,Other,other,US,0,1,1,2,low,safe
1258,Milkis,Other,other,CODEX,0,0,2,2,low,safe
1258,Milkis,Other,other,EU,0,0,2,2,low,safe
1258,Milkis,Other,other,US,0,0,2,2,low,safe
1259,Seaweed Soup with Beef,Meals,tags,CODEX,1,1,2,4,medium,single_warning
1259,Seaweed Soup with Beef,Meals,tags,EU,1,1,2,4,medium,single_warning
1259,Seaweed Soup with Beef,Meals,tags,US,1,1,2,4,medium,single_warning
1260,짜장면,Meals,name,CODEX,0,2,2,4,medium,safe
1260,짜장면,Meals,name,EU,0,2,2,4,medium,safe
1260,짜장면,Meals,name,US,0,2,2,4,medium,safe
1261,Choco filled,Other,other,CODEX,2,1,0,3,high,multiple_warning
1261,Choco filled,Other,other,EU,2,1,0,3,high,multiple_warning
1261,Choco filled,Other,other,US,2,1,0,3,high,multiple_warning
1262,Spam,Other,other,CODEX,2,1,1,4,high,multiple_warning
1262,Spam,Other,other,EU,2,1,1,4,high,multiple_warning
1262,Spam,Other,other,US,2,1,1,4,high,multiple_warning
1263,Collagen,Other,other,CODEX,0,1,0,1,low,safe
1263,Collagen,Other,other,EU,0,1,0,1,low,safe
1263,Collagen,Other,other,US,0,1,0,1,low,safe
1264,Double Beef Burger,Meals,tags,CODEX,2,2,0,4,high,multiple_warning
1264,Double Beef Burger,Meals,tags,EU,1,2,1,4,medium,single_warning
1264,Double Beef Burger,Meals,tags,US,1,3,0,4,medium,single_warning
1265,Egg sandwich,Meals,tags,CODEX,1,3,0,4,medium,single_warning
1265,Egg sandwich,Meals,tags,EU,0,3,1,4,medium,safe
1265,Egg sandwich,Meals,tags,US,0,4,0,4,medium,safe
1266,Take Fit Booster,Other,other,CODEX,0,0,1,1,low,safe
1266,Take Fit Booster,Other,other,EU,0,0,1,1,low,safe
1266,Take Fit Booster,Other,other,US,0,0,1,1,low,safe
1267,식혜,Other,other,CODEX,1,0,1,2,medium,single_warning
1267,식혜,Other,other,EU,0,1,1,2,low,safe
1267,식혜,Other,other,US,1,0,1,2,medium,single_warning
1268,Protein Drink,Beverages,name,CODEX,0,1,3,4,low,safe
1268,Protein Drink,Beverages,name,EU,0,0,4,4,low,safe
1268,Protein Drink,Beverages,name,US,0,1,3,4,low,safe
1269,Snack saveur calmar rôti au beurre,Snacks,name,CODEX,3,1,0,4,high,multiple_warning
1269,Snack saveur calmar rôti au beurre,Snacks,name,EU,3,1,0,4,high,multiple_warning
1269,Snack saveur calmar rôti au beurre,Snacks,name,US,3,1,0,4,high,multiple_warning
1270,Naepo seasoned laver,Other,other,CODEX,1,0,0,1,medium,single_warning
1270,Naepo seasoned laver,Other,other,EU,1,0,0,1,medium,single_warning
1270,Naepo seasoned laver,Other,other,US,1,0,0,1,medium,single_warning
1271,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
1271,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
1271,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
1272,Chocolate Protein Drink,Beverages,name,CODEX,0,1,3,4,low,safe
1272,Chocolate Protein Drink,Beverages,name,EU,0,0,4,4,low,safe
1272,Chocolate Protein Drink,Beverages,name,US,0,1,3,4,low,safe
1273,Cheese tteokbokki,Meals,top,CODEX,0,2,2,4,medium,safe
1273,Cheese tteokbokki,Meals,top,EU,0,2,2,4,medium,safe
1273,Cheese tteokbokki,Meals,top,US,0,2,2,4,medium,safe
1274,Spicy fish cake,Sweets,name,CODEX,1,2,1,4,medium,single_warning
1274,Spicy fish cake,Sweets,name,EU,1,1,2,4,medium,single_warning
1274,Spicy fish cake,Sweets,name,US,1,2,1,4,medium,single_warning
1275,Kimchi,Other,other,CODEX,1,0,3,4,medium,single_warning
1275,Kimchi,Other,other,EU,1,0,3,4,medium,single_warning
1275,Kimchi,Other,other,US,1,0,3,4,medium,single_warning
1276,Teriyaki seaweed,Other,other,CODEX,2,0,0,2,high,multiple_warning
1276,Teriyaki seaweed,Other,other,EU,2,0,0,2,high,multiple_warning
1276,Teriyaki seaweed,Other,other,US,2,0,0,2,high,multiple_warning
1277,Collagen pomegranate candy,Sweets,name,CODEX,2,0,0,2,high,multiple_warning
1277,Collagen pomegranate candy,Sweets,name,EU,2,0,0,2,high,multiple_warning
1277,Collagen pomegranate candy,Sweets,name,US,2,0,0,2,high,multiple_warning
1278,Nu Protien Drink ori,Beverages,name,CODEX,1,2,0,3,medium,single_warning
1278,Nu Protien Drink ori,Beverages,name,EU,0,3,0,3,medium,safe
1278,Nu Protien Drink ori,Beverages,name,US,1,2,0,3,medium,single_warning
1279,Grape Water Jelly,Beverages,name,CODEX,1,0,2,3,medium,single_warning
1279,Grape Water Jelly,Beverages,name,EU,0,1,2,3,low,safe
1279,Grape Water Jelly,Beverages,name,US,1,0,2,3,medium,single_warning
1280,Chewy Chinese Noodles,Other,other,CODEX,0,2,0,2,medium,safe
1280,Chewy Chinese Noodles,Other,other,EU,0,2,0,2,medium,safe
1280,Chewy Chinese Noodles,Other,other,US,0,2,0,2,medium,safe
1281,Half And Half Hotdog,Other,other,CODEX,3,1,0,4,high,multiple_warning
1281,Half And Half Hotdog,Other,other,EU,1,3,0,4,medium,single_warning
1281,Half And Half Hotdog,Other,other,US,2,2,0,4,high,multiple_warning
1282,Crown sando strawberry,Other,other,CODEX,3,0,0,3,high,multiple_warning
1282,Crown sando strawberry,Other,other,EU,3,0,0,3,high,multiple_warning
1282,Crown sando strawberry,Other,other,US,3,0,0,3,high,multiple_warning
1283,Teriyaki seaweed,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
1283,Teriyaki seaweed,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
1283,Teriyaki seaweed,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
1284,Oats,Other,other,CODEX,0,2,0,2,medium,safe
1284,Oats,Other,other,EU,0,2,0,2,medium,safe
1284,Oats,Other,other,US,0,2,0,2,medium,safe
1285,Butter Garlic Popcorn,Dairy,name,CODEX,4,0,0,4,high,multiple_warning
1285,Butter Garlic Popcorn,Dairy,name,EU,3,1,0,4,high,multiple_warning
1285,Butter Garlic Popcorn,Dairy,name,US,4,0,0,4,high,multiple_warning
1286,greek yogurt plain,Dairy,tags,CODEX,1,1,2,4,medium,single_warning
1286,greek yogurt plain,Dairy,tags,EU,0,2,2,4,medium,safe
1286,greek yogurt plain,Dairy,tags,US,1,1,2,4,medium,single_warning
1287,Slim cut diet protein,Other,other,CODEX,0,2,0,2,medium,safe
1287,Slim cut diet protein,Other,other,EU,0,1,1,2,low,safe
1287,Slim cut diet protein,Other,other,US,0,2,0,2,medium,safe
1288,Caramel latte,Beverages,name,CODEX,1,0,3,4,medium,single_warning
1288,Caramel latte,Beverages,name,EU,0,1,3,4,low,safe
1288,Caramel latte,Beverages,name,US,1,0,3,4,medium,single_warning
1289,Yougurt,Other,other,CODEX,1,0,2,3,medium,single_warning
1289,Yougurt,Other,other,EU,0,1,2,3,low,safe
1289,Yougurt,Other,other,US,1,0,2,3,medium,single_warning
1290,Strawberry Sandwich,Meals,name,CODEX,0,1,0,1,low,safe
1290,Strawberry Sandwich,Meals,name,EU,0,1,0,1,low,safe
1290,Strawberry Sandwich,Meals,name,US,0,1,0,1,low,safe
1291,Samyang cheese,Dairy,name,CODEX,3,1,0,4,high,multiple_warning
1291,Samyang cheese,Dairy,name,EU,3,0,1,4,high,multiple_warning
1291,Samyang cheese,Dairy,name,US,3,1,0,4,high,multiple_warning
1292,Egg Snack,Snacks,name,CODEX,3,1,0,4,high,multiple_warning
1292,Egg Snack,Snacks,name,EU,3,1,0,4,high,multiple_warning
1292,Egg Snack,Snacks,name,US,3,1,0,4,high,multiple_warning
1293,Buldak mayo rice bowl,Meals,name,CODEX,0,2,0,2,medium,safe
1293,Buldak mayo rice bowl,Meals,name,EU,0,2,0,2,medium,safe
1293,Buldak mayo rice bowl,Meals,name,US,0,2,0,2,medium,safe
1294,맛있는 닭가슴살 매콤훈제,Other,other,CODEX,0,2,1,3,medium,safe
1294,맛있는 닭가슴살 매콤훈제,Other,other,EU,0,2,1,3,medium,safe
1294,맛있는 닭가슴살 매콤훈제,Other,other,US,0,2,1,3,medium,safe
1295,Mountain zevia,Other,other,CODEX,0,0,1,1,low,safe
1295,Mountain zevia,Other,other,EU,0,0,1,1,low,safe
1295,Mountain zevia,Other,other,US,0,0,1,1,low,safe
1296,Fried tofu kimbap,Other,other,CODEX,0,3,1,4,medium,safe
1296,Fried tofu kimbap,Other,other,EU,0,2,2,4,medium,safe
1296,Fried tofu kimbap,Other,other,US,0,3,1,4,medium,safe
1297,Mini White Milk,Dairy,name,CODEX,0,2,2,4,medium,safe
1297,Mini White Milk,Dairy,name,EU,0,2,2,4,medium,safe
1297,Mini White Milk,Dairy,name,US,0,2,2,4,medium,safe
1298,제로 환타,Other,other,CODEX,0,0,1,1,low,safe
1298,제로 환타,Other,other,EU,0,0,1,1,low,safe
1298,제로 환타,Other,other,US,0,0,1,1,low,safe
1299,Reset kombucha powdered beverage mix green grape,Beverages,name,CODEX,1,1,0,2,medium,single_warning
1299,Reset kombucha powdered beverage mix green grape,Beverages,name,EU,1,1,0,2,medium,single_warning
1299,Reset kombucha powdered beverage mix green grape,Beverages,name,US,1,1,0,2,medium,single_warning
1300,베이컨체다할라피뇨샌드위치,Other,other,CODEX,2,2,0,4,high,multiple_warning
1300,베이컨체다할라피뇨샌드위치,Other,other,EU,2,2,0,4,high,multiple_warning
1300,베이컨체다할라피뇨샌드위치,Other,other,US,2,2,0,4,high,multiple_warning
1301,Mini Pretzel Mexican Taco Flavor,Other,other,CODEX,3,1,0,4,high,multiple_warning
1301,Mini Pretzel Mexican Taco Flavor,Other,other,EU,3,0,1,4,high,multiple_warning
1301,Mini Pretzel Mexican Taco Flavor,Other,other,US,3,1,0,4,high,multiple_warning
1302,Original kimbap,Other,other,CODEX,0,1,3,4,low,safe
1302,Original kimbap,Other,other,EU,0,1,3,4,low,safe
1302,Original kimbap,Other,other,US,0,1,3,4,low,safe
1303,Combination Deep Dish Pizza,Meals,name,CODEX,0,4,0,4,medium,safe
1303,Combination Deep Dish Pizza,Meals,name,EU,0,3,1,4,medium,safe
1303,Combination Deep Dish Pizza,Meals,name,US,0,4,0,4,medium,safe
1304,잔소리(아몬드초코맛),Other,other,CODEX,0,3,0,3,medium,safe
1304,잔소리(아몬드초코맛),Other,other,EU,0,3,0,3,medium,safe
1304,잔소리(아몬드초코맛),Other,other,US,0,3,0,3,medium,safe
1305,Kimchi,Other,other,CODEX,1,0,1,2,medium,single_warning
1305,Kimchi,Other,other,EU,1,0,1,2,medium,single_warning
1305,Kimchi,Other,other,US,1,0,1,2,medium,single_warning
1306,Walnut 호두,Other,other,CODEX,0,0,1,1,low,safe
1306,Walnut 호두,Other,other,EU,0,0,1,1,low,safe
1306,Walnut 호두,Other,other,US,0,0,1,1,low,safe
1307,Coconut And Grape Jello,Other,other,CODEX,1,0,2,3,medium,single_warning
1307,Coconut And Grape Jello,Other,other,EU,0,1,2,3,low,safe
1307,Coconut And Grape Jello,Other,other,US,1,0,2,3,medium,single_warning
1308,Mixed Grain Tofu Milk,Dairy,name,CODEX,1,0,3,4,medium,single_warning
1308,Mixed Grain Tofu Milk,Dairy,name,EU,0,1,3,4,low,safe
1308,Mixed Grain Tofu Milk,Dairy,name,US,1,0,3,4,medium,single_warning
1309,SPARKLING GREEN APPLE,Other,other,CODEX,0,1,1,2,low,safe
1309,SPARKLING GREEN APPLE,Other,other,EU,0,1,1,2,low,safe
1309,SPARKLING GREEN APPLE,Other,other,US,0,1,1,2,low,safe
1310,Tofu,Beverages,tags,CODEX,0,0,4,4,low,safe
1310,Tofu,Beverages,tags,EU,0,0,4,4,low,safe
1310,Tofu,Beverages,tags,US,0,0,4,4,low,safe
1311,새우탕,Other,other,CODEX,3,1,0,4,high,multiple_warning
1311,새우탕,Other,other,EU,3,0,1,4,high,multiple_warning
1311,새우탕,Other,other,US,3,1,0,4,high,multiple_warning
1312,동결건조 지구젤리,Sweets,name,CODEX,0,1,2,3,low,safe
1312,동결건조 지구젤리,Sweets,name,EU,0,1,2,3,low,safe
1312,동결건조 지구젤리,Sweets,name,US,0,1,2,3,low,safe
1313,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
1313,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
1313,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
1314,청양고추맛 닭가슴살 어묵바,Other,other,CODEX,1,2,1,4,medium,single_warning
1314,청양고추맛 닭가슴살 어묵바,Other,other,EU,1,1,2,4,medium,single_warning
1314,청양고추맛 닭가슴살 어묵바,Other,other,US,1,2,1,4,medium,single_warning
1315,Lotte orange drink,Beverages,name,CODEX,0,1,2,3,low,safe
1315,Lotte orange drink,Beverages,name,EU,0,1,2,3,low,safe
1315,Lotte orange drink,Beverages,name,US,0,1,2,3,low,safe
1316,갈릭맛 볶음밥,Meals,name,CODEX,0,2,1,3,medium,safe
1316,갈릭맛 볶음밥,Meals,name,EU,0,1,2,3,low,safe
1316,갈릭맛 볶음밥,Meals,name,US,0,2,1,3,medium,safe
1317,Kicker,Other,other,CODEX,4,0,0,4,high,multiple_warning
1317,Kicker,Other,other,EU,4,0,0,4,high,multiple_warning
1317,Kicker,Other,other,US,4,0,0,4,high,multiple_warning
1318,플라이밀블랙,Other,other,CODEX,0,2,1,3,medium,safe
1318,플라이밀블랙,Other,other,EU,0,2,1,3,medium,safe
1318,플라이밀블랙,Other,other,US,0,2,1,3,medium,safe
1319,다이어트코치 초코,Other,other,CODEX,0,2,0,2,medium,safe
1319,다이어트코치 초코,Other,other,EU,0,2,0,2,medium,safe
1319,다이어트코치 초코,Other,other,US,0,2,0,2,medium,safe
1320,Smoked Chicken Breast,Other,other,CODEX,1,1,2,4,medium,single_warning
1320,Smoked Chicken Breast,Other,other,EU,1,1,2,4,medium,single_warning
1320,Smoked Chicken Breast,Other,other,US,1,1,2,4,medium,single_warning
1321,아이스붐 레몬,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
1321,아이스붐 레몬,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
1321,아이스붐 레몬,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
1322,Multigrain,Other,other,CODEX,0,1,1,2,low,safe
1322,Multigrain,Other,other,EU,0,1,1,2,low,safe
1322,Multigrain,Other,other,US,0,1,1,2,low,safe
1323,Blueberry ade,Beverages,name,CODEX,1,0,1,2,medium,single_warning
1323,Blueberry ade,Beverages,name,EU,0,1,1,2,low,safe
1323,Blueberry ade,Beverages,name,US,1,0,1,2,medium,single_warning
1324,Gochugaru,Other,other,CODEX,1,1,0,2,medium,single_warning
1324,Gochugaru,Other,other,EU,1,1,0,2,medium,single_warning
1324,Gochugaru,Other,other,US,1,1,0,2,medium,single_warning
1325,Seasoned seaweed,Other,other,CODEX,2,1,0,3,high,multiple_warning
1325,Seasoned seaweed,Other,other,EU,2,1,0,3,high,multiple_warning
1325,Seasoned seaweed,Other,other,US,2,1,0,3,high,multiple_warning
1326,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
1326,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
1326,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
1327,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
1327,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
1327,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
1328,Kacang dua kelinci 180 gr,Beverages,tags,CODEX,0,3,1,4,medium,safe
1328,Kacang dua kelinci 180 gr,Beverages,tags,EU,0,3,1,4,medium,safe
1328,Kacang dua kelinci 180 gr,Beverages,tags,US,0,3,1,4,medium,safe
1329,알,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
1329,알,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
1329,알,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
1330,맛소금 팝콘,Snacks,name,CODEX,3,0,0,3,high,multiple_warning
1330,맛소금 팝콘,Snacks,name,EU,3,0,0,3,high,multiple_warning
1330,맛소금 팝콘,Snacks,name,US,3,0,0,3,high,multiple_warning
1331,Jeju buckwheat noodles with dongchimi cold soup,Meals,name,CODEX,0,1,1,2,low,safe
1331,Jeju buckwheat noodles with dongchimi cold soup,Meals,name,EU,0,1,1,2,low,safe
1331,Jeju buckwheat noodles with dongchimi cold soup,Meals,name,US,0,1,1,2,low,safe
1332,Zero chocolate ball,Sweets,name,CODEX,2,0,0,2,high,multiple_warning
1332,Zero chocolate ball,Sweets,name,EU,2,0,0,2,high,multiple_warning
1332,Zero chocolate ball,Sweets,name,US,2,0,0,2,high,multiple_warning
1333,한끼흰자계란구이,Other,other,CODEX,1,0,1,2,medium,single_warning
1333,한끼흰자계란구이,Other,other,EU,0,1,1,2,low,safe
1333,한끼흰자계란구이,Other,other,US,0,1,1,2,low,safe
1334,핫양념치킨맛 닭가슴살,Other,other,CODEX,0,2,1,3,medium,safe
1334,핫양념치킨맛 닭가슴살,Other,other,EU,0,2,1,3,medium,safe
1334,핫양념치킨맛 닭가슴살,Other,other,US,0,2,1,3,medium,safe
1335,Coffee Protein Bar,Beverages,name,CODEX,3,1,0,4,high,multiple_warning
1335,Coffee Protein Bar,Beverages,name,EU,2,2,0,4,high,multiple_warning
1335,Coffee Protein Bar,Beverages,name,US,3,1,0,4,high,multiple_warning
1336,Tuna kimchi kimbap,Other,other,CODEX,0,3,1,4,medium,safe
1336,Tuna kimchi kimbap,Other,other,EU,0,2,2,4,medium,safe
1336,Tuna kimchi kimbap,Other,other,US,0,3,1,4,medium,safe
1337,Roasted seaweed,Other,other,CODEX,2,0,0,2,high,multiple_warning
1337,Roasted seaweed,Other,other,EU,2,0,0,2,high,multiple_warning
1337,Roasted seaweed,Other,other,US,2,0,0,2,high,multiple_warning
1338,Spam Chicken Breast,Other,other,CODEX,1,1,0,2,medium,single_warning
1338,Spam Chicken Breast,Other,other,EU,1,1,0,2,medium,single_warning
1338,Spam Chicken Breast,Other,other,US,1,1,0,2,medium,single_warning
1339,Gochujang,Other,other,CODEX,2,1,1,4,high,multiple_warning
1339,Gochujang,Other,other,EU,2,1,1,4,high,multiple_warning
1339,Gochujang,Other,other,US,2,1,1,4,high,multiple_warning
1340,Topokki,Other,other,CODEX,0,2,1,3,medium,safe
1340,Topokki,Other,other,EU,0,2,1,3,medium,safe
1340,Topokki,Other,other,US,0,2,1,3,medium,safe
1341,Japchae,Other,other,CODEX,1,2,1,4,medium,single_warning
1341,Japchae,Other,other,EU,1,2,1,4,medium,single_warning
1341,Japchae,Other,other,US,1,2,1,4,medium,single_warning
1342,Ramen seasoning,Meals,name,CODEX,0,1,1,2,low,safe
1342,Ramen seasoning,Meals,name,EU,0,0,2,2,low,safe
1342,Ramen seasoning,Meals,name,US,0,0,2,2,low,safe
1343,닭가슴살 블랙페퍼,Other,other,CODEX,0,2,1,3,medium,safe
1343,닭가슴살 블랙페퍼,Other,other,EU,0,1,2,3,low,safe
1343,닭가슴살 블랙페퍼,Other,other,US,0,1,2,3,low,safe
1344,프로틴 밸런스 액티브 초코맛,Other,other,CODEX,0,3,1,4,medium,safe
1344,프로틴 밸런스 액티브 초코맛,Other,other,EU,0,2,2,4,medium,safe
1344,프로틴 밸런스 액티브 초코맛,Other,other,US,0,3,1,4,medium,safe
1345,소화가 잘되는 우유 저지방 2%,Dairy,name,CODEX,0,0,2,2,low,safe
